PROJECT_ID,SHIPMENT_NUMBER,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST,LATEST_GPS_TIMESTAMP,DISTANCE,COLLECTION_DAY,DELIVERY_DAY,DELIVERY_HOUR,DELIVERY_WINDOW_DURATION,SHIPMENT_DURATION,DELAYED,CARRIER_ID_CONDENSED,IS_VAN
d04c44f7-f1b2-466e-be15-e88ab9443f50,SEZHUK-231116-263441,CAUK000155,TractorUnit,Box,DA8 1DL,EH54 8QX,51.493182,0.167098,55.901847,-3.583873,2023-11-20 11:00:00+00:00,2023-11-20 11:30:00+00:00,2023-11-21 08:00:00+00:00,2023-11-21 08:30:00+00:00,2023-11-21 08:24:00+00:00,549.4868394915134,Monday,Tuesday,8,0.5,21.5,0,7,0
369b3981-6399-439f-a654-7e90a2493c35,SEZHUK-231212-272431,CAUK000029,TractorUnit,Curtain-Side 13.6M Trailer,DN3 3FG,WS12 1NR,53.537133,-1.037405,52.703735,-1.983264,2023-12-14 06:00:00+00:00,2023-12-14 18:00:00+00:00,2023-12-15 08:32:00+00:00,2023-12-15 09:00:00+00:00,2023-12-15 11:35:00+00:00,112.30199308530564,Thursday,Friday,9,0.4666666666666667,27.0,1,0,0
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231005-250175,CAUK000146,TractorUnit,Curtain-Side 13.6M Trailer,CF37 5TF,BS11 9BT,51.572559,-3.291144,51.511084,-2.703002,2023-10-06 09:00:00+00:00,2023-10-06 09:30:00+00:00,2023-10-06 13:30:00+00:00,2023-10-06 14:00:00+00:00,2023-10-09 10:06:00+01:00,41.37264412984742,Friday,Friday,14,0.5,5.0,1,6,0
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231108-260557,CAUK000689,TractorUnit,Curtain-Side 13.6M Trailer,DE14 2WT,CF11 8AQ,52.800481,-1.663328,51.466832,-3.200826,2023-11-09 14:00:00+00:00,2023-11-09 14:30:00+00:00,2023-11-10 09:30:00+00:00,2023-11-10 10:00:00+00:00,2023-11-11 19:08:00+00:00,181.93686986221152,Thursday,Friday,10,0.5,20.0,1,30,0
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231215-274597,CAUK001047,TractorUnit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-18 19:02:00+00:00,2023-12-18 20:02:00+00:00,2023-12-19 01:30:00+00:00,2023-12-19 02:00:00+00:00,2023-12-19 04:57:00+00:00,198.28262164838597,Monday,Tuesday,2,0.5,6.966666666666667,1,48,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231211-272292,CAUK000250,TractorUnit,Curtain-Side 13.6M Trailer,S80 3FY,CLONMEL,53.293393,-1.074008,52.363881,-7.69003,2023-12-12 06:00:00+00:00,2023-12-12 06:59:00+00:00,2023-12-14 11:25:00+00:00,2023-12-14 11:55:00+00:00,2023-12-13 11:56:00+00:00,457.59462715644844,Tuesday,Thursday,11,0.5,53.916666666666664,0,14,0
7369cda1-1d0c-42c5-be31-cf18efe77ddb,SEZHUK-231201-268699,CAUK000199,7.5TRigid,Curtain Side,LS10 1SL,BL4 8NB,53.771668,-1.514934,53.536726,-2.388382,2023-12-04 06:00:00+00:00,2023-12-04 06:30:00+00:00,2023-12-04 08:30:00+00:00,2023-12-04 09:00:00+00:00,2023-12-05 09:33:00+00:00,63.39417714468896,Monday,Monday,9,0.5,3.0,1,10,0
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231031-257974,CAUK001028,TractorUnit,Curtain-Side 13.6M Trailer,WA7 4HP,N11 3PW,53.324964,-2.758291,51.611578,-0.143669,2023-11-01 07:00:00+00:00,2023-11-01 14:00:00+00:00,2023-11-02 12:32:00+00:00,2023-11-02 13:00:00+00:00,2023-11-08 08:35:00+00:00,260.58763951041857,Wednesday,Thursday,13,0.4666666666666667,30.0,1,47,0
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-230929-248802,CAUK001022,3.5TVan,LWB Van,E1W 2DA,SL3 0BB,51.508392,-0.057296,51.470264,-0.515011,2023-10-05 19:05:00+00:00,2023-10-05 20:05:00+00:00,2023-10-05 20:05:00+00:00,2023-10-05 21:05:00+00:00,2023-10-05 21:05:00+01:00,32.07309962730457,Thursday,Thursday,21,1.0,2.0,0,45,1
89e0fe85-031b-4d9d-9f9a-b55de4002742,SEZHUK-231011-251821,CAUK001004,TractorUnit,Curtain Side,B24 8DW,NN6 7GX,52.507428,-1.834192,52.358623,-1.166133,2023-10-14 07:00:00+00:00,2023-10-14 07:00:00+00:00,2023-10-14 10:00:00+00:00,2023-10-14 10:00:00+00:00,2023-10-14 11:34:00+01:00,48.359839961534625,Saturday,Saturday,10,0.0,3.0,1,43,0
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231102-258675,CAUK000863,TractorUnit,Curtain-Side 13.6M Trailer,DN8 5TE,EN2 9EU,53.566639,-0.919839,51.668724,-0.066257,2023-11-03 06:00:00+00:00,2023-11-03 16:00:00+00:00,2023-11-06 08:00:00+00:00,2023-11-06 15:59:00+00:00,2023-11-05 10:19:00+00:00,218.96340140550544,Friday,Monday,15,7.983333333333333,81.98333333333333,0,36,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231119-264310,CAUK000814,TractorUnit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763558,-1.739636,51.398851,-1.231993,2023-11-24 16:20:00+00:00,2023-11-24 18:00:01+00:00,2023-11-25 06:00:00+00:00,2023-11-25 08:56:01+00:00,2023-11-25 12:23:00+00:00,265.3790696179686,Friday,Saturday,8,2.933611111111111,16.600277777777777,1,34,0
20dad921-61e2-4367-8d8c-c264f5b3e9d9,SEZHUK-231006-250621,CAUK000431,TractorUnit,Curtain-Side 13.6M Trailer,M17 1RW,OX11 7HJ,53.47243,-2.332477,51.619116,-1.256855,2023-10-06 11:00:00+00:00,2023-10-06 15:00:00+00:00,2023-10-06 16:00:00+00:00,2023-10-06 23:00:00+00:00,2023-10-06 20:59:00+01:00,218.75440813266823,Friday,Friday,23,7.0,12.0,0,23,0
369b3981-6399-439f-a654-7e90a2493c35,SEZHUK-231024-255806,CAUK000863,TractorUnit,Curtain-Side 13.6M Trailer,DN3 3FG,IP6 0JW,53.537133,-1.037405,52.106487,1.098275,2023-10-25 06:00:00+00:00,2023-10-25 18:00:00+00:00,2023-10-26 09:32:00+00:00,2023-10-26 10:00:00+00:00,2023-10-25 17:31:00+01:00,214.6316749228055,Wednesday,Thursday,10,0.4666666666666667,28.0,0,36,0
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231106-259847,CAUK000490,TractorUnit,Box,BD12 7ER,CW1 6FB,53.753295,-1.722689,53.087056,-2.416485,2023-11-14 16:00:00+00:00,2023-11-14 16:30:00+00:00,2023-11-15 19:00:00+00:00,2023-11-15 19:30:00+00:00,2023-11-14 23:04:00+00:00,87.32379476176347,Tuesday,Wednesday,19,0.5,27.5,0,27,0
7369cda1-1d0c-42c5-be31-cf18efe77ddb,SEZHUK-231026-256896,CAUK000199,3.5TVan,LWB Van,LS10 1SL,LE18 4PQ,53.771668,-1.514934,52.577172,-1.131889,2023-10-27 06:00:00+00:00,2023-10-27 06:30:00+00:00,2023-10-27 09:00:00+00:00,2023-10-27 09:30:00+00:00,2023-11-14 07:31:00+00:00,135.37929789574943,Friday,Friday,9,0.5,3.5,1,10,1
39a4e234-5d35-4d94-8e8a-b8bf6fe13953,SEZHUK-231110-261689,CAUK000155,TractorUnit,Curtain Side,CV23 8BQ,ML1 4UY,52.334853,-1.18045,55.825996,-3.989714,2023-11-21 16:00:00+00:00,2023-11-21 17:00:00+00:00,2023-11-21 23:00:00+00:00,2023-11-21 23:59:00+00:00,2023-11-22 01:56:00+00:00,429.8032020411288,Tuesday,Tuesday,23,0.9833333333333333,7.983333333333333,1,7,0
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231116-263644,CAUK000155,TractorUnit,Curtain-Side 13.6M Trailer,L11 0JA,DA17 6JY,53.462845,-2.896967,51.502211,0.154551,2023-11-20 08:00:00+00:00,2023-11-20 08:01:00+00:00,2023-11-20 17:55:00+00:00,2023-11-20 18:25:00+00:00,2023-11-20 17:24:00+00:00,300.90742294299594,Monday,Monday,18,0.5,10.416666666666666,0,7,0
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231108-261072,CAUK000912,3.5TVan,Box,BD5 8LZ,S35 2PW,53.766832,-1.740516,53.476537,-1.471065,2023-11-13 22:15:00+00:00,2023-11-13 23:15:00+00:00,2023-11-14 01:00:00+00:00,2023-11-14 01:30:00+00:00,2023-11-14 00:26:00+00:00,36.902098710584845,Monday,Tuesday,1,0.5,3.25,0,40,1
761f4ba9-6b78-46bf-a925-28366e334228,SEZHUK-231212-272737,CAUK001068,TractorUnit,Temperature-Controlled,S43 3FG,HP2 7PZ,53.260737,-1.326192,51.769105,-0.432735,2023-12-22 01:00:00+00:00,2023-12-22 01:30:00+00:00,2023-12-22 04:30:00+00:00,2023-12-22 05:00:00+00:00,2023-12-22 11:15:00+00:00,176.71581522533515,Friday,Friday,5,0.5,4.0,1,49,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231008-251051,CAUK000435,TractorUnit,Box 44ft,BD5 8LZ,EN3 7QP,53.763771,-1.739326,51.659325,-0.021793,2023-10-12 02:20:00+00:00,2023-10-12 04:00:01+00:00,2023-10-12 08:03:00+00:00,2023-10-12 11:43:01+00:00,2023-10-12 12:19:00+01:00,261.3547591085844,Thursday,Thursday,11,3.6669444444444443,9.383611111111112,0,24,0
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231207-271125,CAUK001047,TractorUnit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-08 23:00:00+00:00,2023-12-09 00:00:00+00:00,2023-12-09 05:30:00+00:00,2023-12-09 06:00:00+00:00,2023-12-09 06:15:00+00:00,198.28262164838597,Friday,Saturday,6,0.5,7.0,0,48,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231214-273578,CAUK000250,TractorUnit,Curtain-Side 13.6M Trailer,S80 3FY,BT41 4NN,53.293393,-1.074008,54.732479,-6.238003,2023-12-15 06:00:00+00:00,2023-12-15 06:59:00+00:00,2023-12-19 18:55:00+00:00,2023-12-19 19:25:00+00:00,2023-12-19 19:36:00+00:00,374.3887838384276,Friday,Tuesday,19,0.5,109.41666666666667,0,14,0
1efc40ea-69b6-473c-9fe1-afe97714399d,SEZHUK-231213-273222,CAUK000034,TractorUnit,Curtain-Side 13.6M Trailer,BB5 5YJ,ST4 4FA,53.789353,-2.342379,52.983393,-2.181287,2023-12-14 10:00:00+00:00,2023-12-14 10:30:00+00:00,2023-12-14 16:30:00+00:00,2023-12-14 17:00:00+00:00,2023-12-14 14:45:00+00:00,90.33619378850426,Thursday,Thursday,17,0.5,7.0,0,1,0
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231014-253095,CAUK000854,TractorUnit,Curtain-Side 13.6M Trailer,L11 0JA,EH54 8QX,53.462845,-2.896967,55.896335,-3.53565,2023-10-15 07:00:00+00:00,2023-10-15 07:01:00+00:00,2023-10-16 16:55:00+00:00,2023-10-16 17:25:00+00:00,2023-10-17 08:40:00+01:00,274.0016195538194,Sunday,Monday,17,0.5,34.416666666666664,1,35,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231022-255396,CAUK000814,TractorUnit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-26 20:20:00+00:00,2023-10-26 22:00:01+00:00,2023-10-27 07:00:00+00:00,2023-10-27 10:41:01+00:00,2023-10-27 12:34:00+01:00,265.3998442836438,Thursday,Friday,10,3.683611111111111,14.350277777777778,1,34,0
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231102-258556,CAUK001022,3.5TVan,LWB Van,E1W 2DA,SL3 0BB,51.508022,-0.05711,51.470809,-0.514738,2023-11-15 19:05:00+00:00,2023-11-15 20:05:00+00:00,2023-11-15 21:05:00+00:00,2023-11-15 22:05:00+00:00,2023-11-15 21:18:00+00:00,32.05374186326963,Wednesday,Wednesday,22,1.0,3.0,0,45,1
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231025-256228,CAUK000770,TractorUnit,Curtain-Side 13.6M Trailer,S80 3FY,NN4 9BB,53.293393,-1.074008,52.215154,-0.947502,2023-10-27 02:00:00+00:00,2023-10-27 02:00:00+00:00,2023-10-27 08:15:00+00:00,2023-10-27 08:45:00+00:00,2023-10-27 10:59:00+01:00,120.29176403369304,Friday,Friday,8,0.5,6.75,1,32,0
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231020-255014,CAUK000280,TractorUnit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601991,-1.190434,2023-10-20 15:00:00+00:00,2023-10-20 15:30:00+00:00,2023-10-20 22:30:00+00:00,2023-10-20 23:00:00+00:00,2023-10-20 18:05:00+01:00,139.61319704207045,Friday,Friday,23,0.5,8.0,0,50,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231022-255393,CAUK000766,TractorUnit,Box 44ft,BD5 8LZ,HP2 7PZ,53.763771,-1.739326,51.771839,-0.439712,2023-10-28 01:40:00+00:00,2023-10-28 03:20:01+00:00,2023-10-28 08:11:00+00:00,2023-10-28 11:06:01+00:00,2023-10-28 07:51:00+01:00,238.38105390253725,Saturday,Saturday,11,2.9169444444444443,9.43361111111111,0,31,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231217-275007,CAUK000435,TractorUnit,Box 44ft,BD5 8LZ,EN3 7QP,53.764125,-1.740145,51.659325,-0.021793,2023-12-20 22:19:00+00:00,2023-12-21 01:00:00+00:00,2023-12-21 06:00:00+00:00,2023-12-21 08:55:00+00:00,2023-12-21 10:42:00+00:00,261.4144146656322,Wednesday,Thursday,8,2.9166666666666665,10.6,1,24,0
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231002-249411,CAUK001009,3.5TVan,LWB Van,CO4 9QJ,DE74 2TR,51.920887,0.927015,52.829374,-1.332134,2023-10-11 17:30:00+00:00,2023-10-11 18:30:00+00:00,2023-10-11 21:10:00+00:00,2023-10-11 22:10:00+00:00,2023-10-11 22:22:00+01:00,184.08009613113876,Wednesday,Wednesday,22,1.0,4.666666666666667,0,44,1
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231110-261645,CAUK000250,TractorUnit,Curtain-Side 13.6M Trailer,L11 0JA,DONABATE,53.464178,-2.895312,53.483755,-6.13869,2023-11-14 13:00:00+00:00,2023-11-14 13:01:00+00:00,2023-11-16 21:55:00+00:00,2023-11-16 22:25:00+00:00,2023-11-16 23:46:00+00:00,215.3517636915956,Tuesday,Thursday,22,0.5,57.416666666666664,1,14,0
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231020-254975,CAUK001009,3.5TVan,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-10-31 04:50:00+00:00,2023-10-31 05:50:00+00:00,2023-10-31 08:20:00+00:00,2023-10-31 09:20:00+00:00,2023-10-31 08:56:00+00:00,157.49763129166953,Tuesday,Tuesday,9,1.0,4.5,0,44,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231112-262188,CAUK000766,TractorUnit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-11-17 21:20:00+00:00,2023-11-17 23:00:01+00:00,2023-11-18 06:00:00+00:00,2023-11-18 08:56:01+00:00,2023-11-18 07:07:00+00:00,265.3998442836438,Friday,Saturday,8,2.933611111111111,11.600277777777778,0,31,0
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231101-258221,CAUK000096,TractorUnit,Curtain-Side 13.6M Trailer,ME6 5PX,IG11 0DS,51.32487,0.446613,51.515717,0.100453,2023-11-02 09:00:00+00:00,2023-11-02 09:30:00+00:00,2023-11-02 13:30:00+00:00,2023-11-02 14:00:00+00:00,2023-11-03 13:48:00+00:00,32.103777550853934,Thursday,Thursday,14,0.5,5.0,1,2,0
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231214-273903,CAUK000912,3.5TVan,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-12-20 03:15:00+00:00,2023-12-20 03:45:00+00:00,2023-12-20 05:00:00+00:00,2023-12-20 05:30:00+00:00,2023-12-20 03:57:00+00:00,30.02169512844316,Wednesday,Wednesday,5,0.5,2.25,0,40,1
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231116-263304,CAUK001009,3.5TVan,LWB Van,SE14 5RW,DE74 2TR,51.507218,-0.127586,52.826322,-1.348973,2023-11-27 15:30:00+00:00,2023-11-27 16:30:00+00:00,2023-11-27 20:00:00+00:00,2023-11-27 21:00:00+00:00,2023-11-27 19:48:00+00:00,168.89521157711553,Monday,Monday,21,1.0,5.5,0,44,1
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231019-254479,CAUK000912,3.5TVan,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-10-23 03:15:00+00:00,2023-10-23 03:45:00+00:00,2023-10-23 05:00:00+00:00,2023-10-23 05:30:00+00:00,2023-10-23 04:26:00+01:00,30.02169512844316,Monday,Monday,5,0.5,2.25,0,40,1
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231107-260294,CAUK000940,TractorUnit,Box,S18 1PF,RG19 4BQ,53.304842,-1.482042,51.398689,-1.232386,2023-11-16 13:00:00+00:00,2023-11-16 13:30:00+00:00,2023-11-16 17:00:00+00:00,2023-11-16 17:30:00+00:00,2023-11-16 18:09:00+00:00,212.78595833158425,Thursday,Thursday,17,0.5,4.5,1,41,0
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231016-253339,CAUK001022,3.5TVan,LWB Van,SL3 0BB,E1W 2DA,51.470809,-0.514738,51.508022,-0.05711,2023-10-17 05:45:00+00:00,2023-10-17 06:45:00+00:00,2023-10-17 07:15:00+00:00,2023-10-17 08:15:00+00:00,2023-10-17 08:23:00+01:00,32.05374186326963,Tuesday,Tuesday,8,1.0,2.5,0,45,1
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231102-258674,CAUK000854,TractorUnit,Curtain-Side 13.6M Trailer,DN8 5TE,IV2 5BA,53.566639,-0.919839,57.470155,-4.179144,2023-11-03 06:00:00+00:00,2023-11-03 16:00:00+00:00,2023-11-06 08:00:00+00:00,2023-11-06 15:59:00+00:00,2023-11-06 09:44:00+00:00,480.75523492025013,Friday,Monday,15,7.983333333333333,81.98333333333333,0,35,0
39a4e234-5d35-4d94-8e8a-b8bf6fe13953,SEZHUK-230922-246669,CAUK000155,TractorUnit,Curtain Side,CV23 8BQ,G75 0ZZ,52.334853,-1.18045,55.735089,-4.168719,2023-10-31 14:00:00+00:00,2023-10-31 15:00:00+00:00,2023-10-31 23:00:00+00:00,2023-10-31 23:59:00+00:00,2023-11-01 00:19:00+00:00,426.01630273368426,Tuesday,Tuesday,23,0.9833333333333333,9.983333333333333,0,7,0
ee7cbc7b-4f14-44ac-9c6e-086d70a27141,SEZHUK-231224-276740,CAUK000282,TractorUnit,Tractor Only 6x2,DN3 3FQ,DN3 3FQ,53.534344,-1.035929,53.534344,-1.035929,2023-12-29 06:00:00+00:00,2023-12-29 07:00:00+00:00,2023-12-29 17:00:00+00:00,2023-12-29 18:00:00+00:00,2023-12-29 14:16:00+00:00,0.0,Friday,Friday,18,1.0,12.0,0,15,0
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231127-266699,CAUK000155,TractorUnit,Box,BD12 7ER,RG19 4BQ,53.753295,-1.722689,51.398689,-1.232386,2023-12-01 19:00:00+00:00,2023-12-01 19:30:00+00:00,2023-12-02 02:00:00+00:00,2023-12-02 02:30:00+00:00,2023-12-02 03:01:00+00:00,264.1145031311523,Friday,Saturday,2,0.5,7.5,1,7,0
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231206-270201,CAUK001009,3.5TVan,LWB Van,EN1 1TX,DE74 2TR,51.650981,-0.054718,52.826322,-1.348973,2023-12-20 16:15:00+00:00,2023-12-20 17:15:00+00:00,2023-12-20 20:00:00+00:00,2023-12-20 21:00:00+00:00,2023-12-20 19:05:00+00:00,157.85788414852232,Wednesday,Wednesday,21,1.0,4.75,0,44,1
979befaf-ef0d-42d4-9fb6-894467fdfe98,SEZHUK-231009-251269,CAUK000192,TractorUnit,Curtain-Side 13.6M Trailer,NN17 4AZ,DN8 4HT,52.507605,-0.693317,53.626639,-0.965829,2023-10-10 14:15:00+00:00,2023-10-10 14:45:00+00:00,2023-10-11 08:30:00+00:00,2023-10-11 09:00:00+00:00,2023-10-11 10:45:00+01:00,125.86689243383161,Tuesday,Wednesday,9,0.5,18.75,1,9,0
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231102-258898,CAUK000876,TractorUnit,Curtain-Side 13.6M Trailer,LS24 9SD,BT26 6JJ,53.886427,-1.271051,54.474078,-6.104285,2023-11-03 10:00:00+00:00,2023-11-07 07:00:00+00:00,2023-11-07 07:30:00+00:00,2023-11-07 08:00:00+00:00,2023-11-09 10:30:00+00:00,322.2105627238813,Friday,Tuesday,8,0.5,94.0,1,37,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231006-250769,CAUK000435,TractorUnit,Box 44ft,AL10 8XF,ST4 4DG,51.74104,-0.218368,52.989325,-2.190387,2023-10-07 12:00:00+00:00,2023-10-07 13:55:01+00:00,2023-10-07 17:01:00+00:00,2023-10-07 18:31:01+00:00,2023-10-07 16:48:00+01:00,193.2168517902914,Saturday,Saturday,18,1.5002777777777778,6.516944444444444,0,24,0
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231214-273872,CAUK000912,3.5TVan,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-12-23 00:30:00+00:00,2023-12-23 01:00:00+00:00,2023-12-23 03:00:00+00:00,2023-12-23 03:30:00+00:00,2023-12-23 02:00:00+00:00,94.49403743883643,Saturday,Saturday,3,0.5,3.0,0,40,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231105-259732,CAUK000618,TractorUnit,Box 44ft,BD5 8LZ,BS35 3UT,53.763771,-1.739326,51.602415,-2.522567,2023-11-10 01:20:00+00:00,2023-11-10 03:00:01+00:00,2023-11-10 08:15:00+00:00,2023-11-10 12:22:00+00:00,2023-11-13 16:37:00+00:00,246.27563075064597,Friday,Friday,12,4.116666666666666,11.033333333333333,1,28,0
979befaf-ef0d-42d4-9fb6-894467fdfe98,SEZHUK-231106-260135,CAUK000192,TractorUnit,Curtain-Side 13.6M Trailer,NN17 4AZ,BD5 8LZ,52.50896,-0.693338,53.766832,-1.740516,2023-11-08 10:45:00+00:00,2023-11-08 11:15:00+00:00,2023-11-08 15:30:00+00:00,2023-11-08 16:00:00+00:00,2023-11-08 16:10:00+00:00,156.54495627620383,Wednesday,Wednesday,16,0.5,5.25,0,9,0
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231026-256967,CAUK000096,TractorUnit,Curtain-Side 13.6M Trailer,SK13 2NU,LE19 1WY,53.483205,-1.924197,52.601991,-1.190434,2023-10-27 10:00:00+00:00,2023-10-27 10:30:00+00:00,2023-10-27 16:30:00+00:00,2023-10-27 17:00:00+00:00,2023-10-27 18:09:00+01:00,109.72239518566825,Friday,Friday,17,0.5,7.0,0,2,0
8de1d5d0-093b-4032-91cc-a546fd254870,SEZHUK-231208-271646,CAUK000435,TractorUnit,Curtain-Side 13.6M Trailer,AL10 9BD,W5 2ND,51.771135,-0.241704,51.513736,-0.304263,2023-12-10 05:00:00+00:00,2023-12-10 05:00:00+00:00,2023-12-10 00:00:00+00:00,2023-12-10 23:59:00+00:00,2023-12-10 01:44:00+00:00,28.963926075926047,Sunday,Sunday,23,23.983333333333334,18.983333333333334,0,24,0
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231220-276098,CAUK000863,TractorUnit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-21 10:47:00+00:00,2023-12-21 11:47:00+00:00,2023-12-21 17:15:00+00:00,2023-12-21 17:45:00+00:00,2023-12-21 17:51:00+00:00,198.28262164838597,Thursday,Thursday,17,0.5,6.966666666666667,0,36,0
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231106-259799,CAUK000689,TractorUnit,Curtain-Side 13.6M Trailer,WA7 4HP,SA72 4SX,53.324964,-2.758291,51.686967,-4.88992,2023-11-07 07:00:00+00:00,2023-11-07 14:00:00+00:00,2023-11-08 08:00:00+00:00,2023-11-08 15:59:00+00:00,2023-11-08 15:45:00+00:00,232.72773528239125,Tuesday,Wednesday,15,7.983333333333333,32.983333333333334,0,30,0
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231130-268085,CAUK000490,TractorUnit,Box,BD12 7ER,CW1 6FB,53.753295,-1.722689,53.087056,-2.416485,2023-12-06 16:00:00+00:00,2023-12-06 16:30:00+00:00,2023-12-07 19:00:00+00:00,2023-12-07 19:30:00+00:00,2023-12-07 01:40:00+00:00,87.32379476176347,Wednesday,Thursday,19,0.5,27.5,0,27,0
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231107-260343,CAUK000250,TractorUnit,Curtain-Side 13.6M Trailer,DE5 8JX,DONABATE,53.029877,-1.412565,53.483755,-6.13869,2023-11-08 13:00:00+00:00,2023-11-08 14:00:00+00:00,2023-11-10 15:25:00+00:00,2023-11-10 15:55:00+00:00,2023-11-08 18:52:00+00:00,319.3701621058573,Wednesday,Friday,15,0.5,50.916666666666664,0,14,0
872e72c8-dd37-43fe-820c-ff962d398840,SEZHUK-231004-249854,CAUK000899,TractorUnit,Curtain-Side 13.6M Trailer,NN4 9BA,WF9 2RH,52.213462,-0.951036,53.601298,-1.266222,2023-10-06 05:00:00+00:00,2023-10-06 05:30:00+00:00,2023-10-06 10:30:00+00:00,2023-10-06 11:00:00+00:00,2023-10-06 09:24:00+01:00,155.89324776305318,Friday,Friday,11,0.5,6.0,0,39,0
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231214-273890,CAUK000912,3.5TVan,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-12-19 00:30:00+00:00,2023-12-19 01:00:00+00:00,2023-12-19 03:00:00+00:00,2023-12-19 03:30:00+00:00,2023-12-19 02:16:00+00:00,94.49403743883643,Tuesday,Tuesday,3,0.5,3.0,0,40,1
